Name,Position,College,Round,Pick,Stat URL,Height,Weight,40 Yard Dash,Bench Press,Vertical Jump,Broad Jump,3 Cone Drill,Shuttle,conf_abbr,games,seasons,tackles_solo,tackles_assists,tackles_total,tackles_loss,sacks,def_int,def_int_yds,def_int_td,pass_defended,fumbles_rec,fumbles_rec_yds,fumbles_rec_td,fumbles_forced,pass_cmp,pass_att,pass_cmp_pct,pass_yds,pass_td,pass_int,pass_rating,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,scrim_att,scrim_yds,scrim_yds_per_att,scrim_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_tdxpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,punt,punt_yds,punt_yds_per_punt,Year
Amen Ogbongbemiga,LB,Oklahoma St.,0,0,https://www.sports-reference.com/cfb/players/amen-ogbongbemiga-1.html,72.0,231.0,4.66,24.0,32.0,112.0,7.32,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Adetokunbo Ogundeji,DL,Notre Dame,5,182,https://www.sports-reference.com/cfb/players/adetokunbo-ogundeji-1.html,76.0,260.0,4.75,22.0,32.0,120.0,7.17,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Azeez Ojulari,OLB,Georgia,2,50,https://www.sports-reference.com/cfb/players/azeez-ojulari-1.html,74.0,249.0,4.63,26.0,30.0,127.0,7.27,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Levi Onwuzurike,DL,Washington,2,41,https://www.sports-reference.com/cfb/players/levi-onwuzurike-1.html,74.0,290.0,4.89,29.0,30.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Joseph Ossai,LB,Texas,3,69,https://www.sports-reference.com/cfb/players/joseph-ossai-1.html,75.0,256.0,4.63,19.0,41.5,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jayson Oweh,DE,Penn St.,1,31,https://www.sports-reference.com/cfb/players/jayson-oweh-1.html,77.0,257.0,4.36,21.0,39.5,134.0,6.83,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jeremiah Owusu-Koramoah,LB,Notre Dame,2,52,https://www.sports-reference.com/cfb/players/jeremiah-owusu-koramoah-1.html,73.0,221.0,,,36.5,124.0,6.8,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
JR Pace,DB,Northwestern,0,0,https://www.sports-reference.com/cfb/players/jr-pace-1.html,73.0,205.0,4.72,12.0,35.5,120.0,6.94,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
AJ Parker,DB,Kansas St.,0,0,https://www.sports-reference.com/cfb/players/aj-parker-1.html,71.0,182.0,4.53,10.0,33.5,117.0,7.02,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Micah Parsons,LB,Penn St.,1,12,https://www.sports-reference.com/cfb/players/micah-parsons-1.html,75.0,246.0,4.39,19.0,34.0,126.0,6.89,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jarrett Patterson,OL,Notre Dame,0,0,https://www.sports-reference.com/cfb/players/jarrett-patterson-1.html,66.0,195.0,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Riley Patterson,K,Memphis,0,0,https://www.sports-reference.com/cfb/players/riley-patterson-1.html,70.0,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jaret Patterson,RB,Buffalo,0,0,https://www.sports-reference.com/cfb/players/jaret-patterson-1.html,66.0,195.0,4.59,19.0,30.0,117.0,7.03,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Kwity Paye,DL,Michigan,1,21,https://www.sports-reference.com/cfb/players/kwity-paye-1.html,74.0,261.0,4.52,36.0,35.3,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Josh Pederson,TE,La-Monroe,0,0,https://www.sports-reference.com/cfb/players/josh-pederson-1.html,76.0,234.0,4.81,19.0,28.5,110.0,7.31,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Ronnie Perkins,DE,Oklahoma,3,96,https://www.sports-reference.com/cfb/players/ronnie-perkins-1.html,74.0,253.0,4.71,25.0,32.0,115.0,,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jordyn Peters,DB,Auburn,0,0,https://www.sports-reference.com/cfb/players/jordyn-peters-1.html,72.0,202.0,4.7,7.0,39.5,124.0,7.14,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jaelan Phillips,DL,Miami (FL),1,18,https://www.sports-reference.com/cfb/players/jaelan-phillips-1.html,77.0,260.0,4.56,21.0,36.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Whop Philyor,WR,Indiana,0,0,https://www.sports-reference.com/cfb/players/whop-philyor-1.html,69.0,184.0,4.57,14.0,31.0,120.0,7.2,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Nick Pickett,S,Oregon,0,0,https://www.sports-reference.com/cfb/players/nick-pickett-1.html,72.0,201.0,4.65,18.0,35.5,119.0,7.4,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jason Pinnock,DB,Pittsburgh,0,0,https://www.sports-reference.com/cfb/players/jason-pinnock-1.html,72.0,204.0,4.49,15.0,39.5,128.0,6.9,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Kyle Pitts,TE,Florida,1,4,https://www.sports-reference.com/cfb/players/kyle-pitts-1.html,77.0,245.0,4.44,22.0,33.5,129.0,7.12,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Kyle Poland,LS,West Virginia,0,0,https://www.sports-reference.com/cfb/players/kyle-poland-1.html,73.0,237.0,4.97,12.0,32.5,111.0,7.47,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Elijah Ponder,DT,Cincinnati,0,0,https://www.sports-reference.com/cfb/players/elijah-ponder-1.html,73.0,268.0,5.06,27.0,30.0,101.0,7.45,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Cornell Powell,WR,Clemson,5,181,https://www.sports-reference.com/cfb/players/cornell-powell-1.html,72.0,204.0,4.53,16.0,36.5,128.0,7.03,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Blake Proehl,WR,East Carolina,0,0,https://www.sports-reference.com/cfb/players/blake-proehl-1.html,73.0,186.0,4.47,12.0,36.0,126.0,7.0,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
John Raine,TE,Northwestern,0,0,https://www.sports-reference.com/cfb/players/john-raine-1.html,73.0,231.0,5.05,15.0,31.0,107.0,7.32,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Peyton Ramsey,QB,Northwestern,0,0,https://www.sports-reference.com/cfb/players/peyton-ramsey-1.html,73.0,215.0,4.77,,28.0,108.0,7.28,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Hamilcar Rashed,OLB,Oregon St.,0,0,https://www.sports-reference.com/cfb/players/hamilcar-rashed-jr-1.html,74.0,251.0,4.58,25.0,35.5,128.0,7.51,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jon Rhattigan,LB,Army,0,0,https://www.sports-reference.com/cfb/players/jon-rhattigan-1.html,72.0,236.0,4.77,22.0,32.0,111.0,7.41,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Monty Rice,LB,Georgia,3,92,https://www.sports-reference.com/cfb/players/monty-rice-2.html,72.0,233.0,4.58,,32.0,121.0,7.34,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Curtis Robinson,LB,Stanford,0,0,https://www.sports-reference.com/cfb/players/curtis-robinson-1.html,75.0,236.0,4.6,22.0,37.5,117.0,7.0,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Aaron Robinson,DB,Central Florida,3,71,https://www.sports-reference.com/cfb/players/aaron-robinson-2.html,71.0,186.0,4.39,15.0,37.0,123.0,6.89,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Quincy Roche,DL,Miami (FL),6,216,https://www.sports-reference.com/cfb/players/quincy-roche-1.html,,,,23.0,32.5,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Amari Rodgers,WR,Clemson,3,85,https://www.sports-reference.com/cfb/players/amari-rodgers-1.html,69.0,212.0,4.52,19.0,33.0,121.0,7.07,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Asim Rose,RB,Kentucky,0,0,https://www.sports-reference.com/cfb/players/asim-rose-1.html,73.0,215.0,4.51,24.0,34.0,120.0,7.25,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Zach Von Rosenberg,P,LSU,0,0,https://www.sports-reference.com/cfb/players/zach-von-rosenberg-1.html,76.0,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Larry Rountree,RB,Missouri,6,198,https://www.sports-reference.com/cfb/players/larry-rountree-iii-1.html,,,4.62,,30.0,,6.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Gregory Rousseau,DL,Miami (FL),1,30,https://www.sports-reference.com/cfb/players/gregory-rousseau-1.html,78.0,266.0,4.68,21.0,30.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Dionte Ruffin,DB,Western Kentucky,0,0,https://www.sports-reference.com/cfb/players/dionte-ruffin-1.html,70.0,180.0,4.54,8.0,36.5,127.0,7.05,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Chris Rumph,DE,Duke,4,118,https://www.sports-reference.com/cfb/players/chris-rumph-ii-1.html,74.0,244.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
K.J. Sails,DB,South Florida,0,0,https://www.sports-reference.com/cfb/players/kj-sails-1.html,70.0,177.0,4.67,9.0,32.5,114.0,7.08,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Teton Saltes,OL,New Mexico,0,0,https://www.sports-reference.com/cfb/players/teton-saltes-1.html,76.0,300.0,5.04,22.0,30.5,105.0,7.76,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Cameron Sample,DE,Tulane,0,0,https://www.sports-reference.com/cfb/players/cameron-sample-1.html,74.0,267.0,4.72,23.0,37.0,116.0,7.39,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Foster Sarell,OL,Stanford,0,0,https://www.sports-reference.com/cfb/players/foster-sarell-1.html,78.0,318.0,5.54,26.0,27.0,97.0,7.63,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Mekhi Sargent,RB,Iowa,0,0,https://www.sports-reference.com/cfb/players/mekhi-sargent-1.html,68.0,208.0,4.62,,33.5,114.0,7.08,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Thomas Schaffer,DE,Stanford,0,0,https://www.sports-reference.com/cfb/players/thomas-schaffer-1.html,78.0,302.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Ry Schneider,OL,Oklahoma St.,0,0,https://www.sports-reference.com/cfb/players/ry-schneider-1.html,74.0,312.0,5.67,26.0,23.5,85.0,8.51,5.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Anthony Schwartz,WR,Auburn,3,91,https://www.sports-reference.com/cfb/players/anthony-schwartz-1.html,72.0,186.0,4.27,,32.0,123.0,7.13,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jordon Scott,DT,Oregon,0,0,https://www.sports-reference.com/cfb/players/jordon-scott-1.html,72.0,311.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Stevie Scott,RB,Indiana,0,0,https://www.sports-reference.com/cfb/players/stevie-scott-1.html,72.0,225.0,4.66,18.0,31.0,119.0,7.14,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Trey Sermon,RB,Ohio St.,3,88,https://www.sports-reference.com/cfb/players/trey-sermon-1.html,72.0,215.0,4.57,,37.0,125.0,6.83,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Penei Sewell,OL,Oregon,1,7,https://www.sports-reference.com/cfb/players/penei-sewell-1.html,76.0,331.0,5.13,30.0,28.0,109.0,7.76,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Tyler Shelvin,DT,LSU,4,122,https://www.sports-reference.com/cfb/players/tyler-shelvin-1.html,74.0,350.0,5.4,,28.5,97.0,8.15,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
William Sherman,OL,Colorado,6,197,https://www.sports-reference.com/cfb/players/william-sherman-1.html,75.0,304.0,5.19,23.0,26.0,108.0,7.71,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jamien Sherwood,DB,Auburn,5,146,https://www.sports-reference.com/cfb/players/jamien-sherwood-1.html,73.0,216.0,4.76,15.0,36.0,123.0,7.15,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jacob Shoemaker,OL,South Alabama,0,0,https://www.sports-reference.com/cfb/players/jacob-shoemaker-1.html,75.0,319.0,5.49,20.0,24.0,93.0,8.2,5.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
George Silvanic,DT,Air Force,0,0,https://www.sports-reference.com/cfb/players/george-silvanic-1.html,77.0,286.0,5.21,,29.5,105.0,7.5,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Antjuan Simmons,LB,Michigan St.,0,0,https://www.sports-reference.com/cfb/players/antjuan-simmons-1.html,71.0,218.0,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Ben Skowronek,WR,Notre Dame,0,0,https://www.sports-reference.com/cfb/players/ben-skowronek-1.html,74.0,220.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Rashawn Slater,OL,Northwestern,1,13,https://www.sports-reference.com/cfb/players/rashawn-slater-1.html,76.0,304.0,4.91,33.0,33.0,112.0,7.48,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Tedarrell Slaton,DL,Florida,5,173,https://www.sports-reference.com/cfb/players/tedarrell-slaton-1.html,76.0,330.0,5.09,27.0,29.0,109.0,7.91,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Trystan Slinker,LB,Baylor,0,0,https://www.sports-reference.com/cfb/players/trystan-slinker-1.html,70.0,234.0,4.84,20.0,30.5,119.0,7.59,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Shaq Smith,LB,Maryland,0,0,https://www.sports-reference.com/cfb/players/shaq-smith-1.html,74.0,237.0,4.79,22.0,30.0,110.0,7.34,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
D'Ante Smith,OL,East Carolina,0,0,https://www.sports-reference.com/cfb/players/dante-smith-1.html,77.0,305.0,5.29,24.0,29.0,113.0,7.96,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
DAnte Smith,LB,Arizona,0,0,https://www.sports-reference.com/cfb/players/dante-smith-3.html,77.0,305.0,5.29,24.0,29.0,113.0,7.96,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Brandon Smith,WR,Iowa,0,0,https://www.sports-reference.com/cfb/players/brandon-smith-11.html,73.0,218.0,4.62,,39.5,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jordan Smith,OLB,Ala-Birmingham,4,121,https://www.sports-reference.com/cfb/players/jordan-smith-5.html,77.0,264.0,4.8,16.0,33.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Zach Smith,QB,Tulsa,0,0,https://www.sports-reference.com/cfb/players/zach-smith-6.html,75.0,222.0,5.23,,29.5,111.0,7.26,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Ihmir Smith-Marsette,WR,Iowa,5,157,https://www.sports-reference.com/cfb/players/ihmir-smith-marsette-1.html,72.0,181.0,4.43,,37.0,124.0,7.0,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Benjamin St-Juste,DB,Minnesota,3,74,https://www.sports-reference.com/cfb/players/benjamin-st-juste-1.html,75.0,202.0,4.51,11.0,34.5,119.0,6.63,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Caden Sterns,DB,Texas,5,152,https://www.sports-reference.com/cfb/players/caden-sterns-1.html,71.0,202.0,4.41,14.0,42.0,128.0,6.96,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jacoby Stevens,S,LSU,6,224,https://www.sports-reference.com/cfb/players/jacoby-stevens-1.html,73.0,212.0,4.63,,42.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Marquez Stevenson,WR,Houston,6,203,https://www.sports-reference.com/cfb/players/marquez-stevenson-1.html,70.0,180.0,4.48,,33.0,122.0,6.76,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Rhamondre Stevenson,RB,Oklahoma,4,120,https://www.sports-reference.com/cfb/players/rhamondre-stevenson-1.html,71.0,231.0,4.64,15.0,31.5,112.0,7.09,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Brad Stewart,DB,Florida,0,0,https://www.sports-reference.com/cfb/players/brad-stewart-3.html,72.0,195.0,4.59,11.0,33.5,126.0,,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Darius Stills,DL,West Virginia,0,0,https://www.sports-reference.com/cfb/players/darius-stills-1.html,72.0,278.0,4.98,23.0,32.5,110.0,7.18,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Donovan Stiner,DB,Florida,0,0,https://www.sports-reference.com/cfb/players/donovan-stiner-1.html,73.0,205.0,4.56,15.0,34.5,127.0,7.08,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Eric Stokes,DB,Georgia,1,29,https://www.sports-reference.com/cfb/players/eric-stokes-2.html,72.0,194.0,4.31,14.0,38.5,128.0,6.96,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Mason Stokke,FB,Wisconsin,0,0,https://www.sports-reference.com/cfb/players/mason-stokke-1.html,74.0,242.0,4.96,22.0,30.5,112.0,7.2,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jack Stoll,TE,Nebraska,0,0,https://www.sports-reference.com/cfb/players/jack-stoll-1.html,75.0,247.0,4.6,16.0,31.5,119.0,6.86,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Dillon Stoner,WR,Oklahoma St.,0,0,https://www.sports-reference.com/cfb/players/dillon-stoner-1.html,72.0,194.0,4.51,16.0,37.0,123.0,6.96,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Eli Stove,WR,Auburn,0,0,https://www.sports-reference.com/cfb/players/eli-stove-1.html,71.0,194.0,4.54,14.0,30.5,119.0,7.34,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Corey Straughter,CB,La-Monroe,0,0,https://www.sports-reference.com/cfb/players/corey-straughter-1.html,70.0,184.0,4.62,11.0,35.0,117.0,7.37,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Elijah Sullivan,LB,Kansas St.,0,0,https://www.sports-reference.com/cfb/players/elijah-sullivan-1.html,72.0,214.0,4.69,13.0,,115.0,7.12,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Chazz Surratt,LB,North Carolina,3,78,https://www.sports-reference.com/cfb/players/chazz-surratt-1.html,74.0,229.0,4.58,25.0,31.0,,7.02,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Sage Surratt,WR,Wake Forest,0,0,https://www.sports-reference.com/cfb/players/sage-surratt-1.html,74.0,209.0,4.66,18.0,,,,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Patrick Surtain,DB,Alabama,1,9,https://www.sports-reference.com/cfb/players/patrick-surtain-ii-1.html,74.0,208.0,4.42,18.0,39.0,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jovan Swann,DL,Indiana,0,0,https://www.sports-reference.com/cfb/players/jovan-swann-1.html,74.0,291.0,4.9,34.0,30.5,109.0,7.74,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Tim Tanner-Blair,OL,Bowling Green,0,0,https://www.sports-reference.com/cfb/players/tim-tanner-blair-1.html,75.0,288.0,5.59,32.0,21.0,93.0,8.06,4.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Keith Taylor,DB,Washington,5,166,https://www.sports-reference.com/cfb/players/keith-taylor-3.html,74.0,187.0,4.54,12.0,33.5,127.0,6.85,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Tamorrion Terry,WR,Florida St.,0,0,https://www.sports-reference.com/cfb/players/tamorrion-terry-1.html,74.0,207.0,4.44,15.0,32.5,126.0,7.0,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Kiondre Thomas,DB,Kansas St.,0,0,https://www.sports-reference.com/cfb/players/kiondre-thomas-1.html,71.0,186.0,4.44,10.0,37.5,122.0,6.94,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Ambry Thomas,DB,Michigan,3,102,https://www.sports-reference.com/cfb/players/ambry-thomas-1.html,71.0,191.0,4.37,15.0,38.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Zac Thomas,QB,Appalachian St.,0,0,https://www.sports-reference.com/cfb/players/zac-thomas-2.html,72.0,205.0,4.59,,30.0,115.0,7.06,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Tyree Thompson,LB,Buffalo,0,0,https://www.sports-reference.com/cfb/players/tyree-thompson-1.html,73.0,229.0,5.0,18.0,31.0,109.0,7.87,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Kevin Thomson,QB,Washington,0,0,https://www.sports-reference.com/cfb/players/kevin-thomson-1.html,72.0,198.0,4.75,21.0,35.5,126.0,6.98,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Tommy Togiai,DT,Ohio St.,4,132,https://www.sports-reference.com/cfb/players/tommy-togiai-1.html,73.0,296.0,4.97,40.0,32.0,105.0,7.2,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
Jet Toner,K,Stanford,0,0,https://www.sports-reference.com/cfb/players/jet-toner-1.html,74.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021
